gvkey,dropped_rows,592,594,598,918,2121,2177,2262,134896,135149,135153,135155,136169,136966,137439,148429,156602,159196,200380,201525,201723,201747,201782,201955,201969,202074,202150,202215,202600,202604,202605,202621,202641,202642,202661,202664,202811,202813
1690,166,2.924234499089233e-13,2.976936167066249e-13,3.011493352827162e-13,1.3442056033665007e-09,5.944291739581142e-15,3.2992076725069003e-16,2.8118975160745017e-13,1.6804091000073727e-13,3.424070665944652e-11,3.1468214105909017e-10,-1.629581549444016e-10,2.7291242514351942e-14,7.950549134579235e-12,2.0059334171294548e-13,2.7283121365034332e-14,5.875493194138489e-13,4.130365611300768e-11,4.434171655423448e-16,1.1141013782388378e-13,1.7525516806959928e-13,1.3562044935815115e-11,9.43657074475154e-11,2.3307284708132263e-11,2.3283897027446835e-11,2.7379160029615555e-13,1.873634539243293e-13,8.854629584453992e-13,5.860591419621972e-13,2.3842437936851557e-14,3.8425006714109175e-13,1.0458187795861587e-11,4.307064891502913e-15,2.6414864017782634e-11,3.728860674285301e-12,2.5222899283021565e-13,1.4094142131850494e-13,1.317712493299072e-13
2086,166,5.402332477376308e-13,5.499695371011974e-13,5.56353751739885e-13,2.483332164220828e-09,7.0367344984046e-14,6.095070954483336e-16,5.194797229450171e-13,3.104446192348299e-13,6.325747189292439e-11,5.813547276111686e-10,-3.010545608365592e-10,5.0418790226686323e-14,1.4688120879515616e-11,3.705831132960339e-13,5.040378693309722e-14,1.0854590393888136e-12,7.630581026350414e-11,8.191842874324129e-16,2.058229618908399e-13,3.2377249040232455e-13,2.5054993311653757e-11,1.7433448865086837e-10,4.305868806941427e-11,4.301548085502142e-11,5.05812121009467e-13,3.461417589802079e-13,1.6358350533814178e-12,1.082706033757017e-12,4.4047348749345635e-14,7.098769328515586e-13,1.932081972278691e-11,7.95702141979374e-15,4.879973812396712e-11,6.888826847015068e-12,4.659766103320016e-13,2.603800817047371e-13,2.4343878716384133e-13
2101,165,7.434427702048502e-12,7.568413789853974e-12,7.656270252530428e-12,3.4174411723943576e-08,-6.6764415640259396e-15,8.387740765232245e-15,7.148827768545812e-12,4.2721881462532514e-12,8.705186201928721e-10,8.000321545893495e-09,-4.142966720936732e-09,6.93838915569935e-13,2.021307892750528e-10,5.099784907612492e-12,6.936324475268356e-13,1.4937560369836028e-11,1.0500835186033044e-09,1.1273216495128032e-14,2.8324356859454598e-12,4.455599839306924e-12,3.4479465514360787e-10,2.3991066030778656e-09,5.925527626038993e-10,5.919581658941326e-10,6.9607408655623375e-12,4.763434848952328e-12,2.2511567897363015e-11,1.4899674842766208e-11,6.061582309396298e-13,9.768981743964001e-12,2.658837418373999e-10,1.0950066608483158e-13,6.715583064930086e-10,9.480069092483006e-11,6.412543905562539e-12,3.5832242843133705e-12,3.3500864128937294e-12
2176,76,-3.5472790501461857e-12,-3.6112094643396824e-12,-3.653129488578573e-12,-1.6306053353106672e-08,4.920685109124733e-15,-4.002144924532906e-15,-3.4110072749081265e-12,-2.038441170839741e-12,-4.1536115326287783e-10,-3.817290873157829e-09,1.9767841780992075e-09,-3.3105981361540484e-13,-9.644512569371586e-11,-2.433322494755166e-12,-3.309612990029607e-13,-7.12734013750822e-12,-5.010391405674612e-10,-5.3789271082577555e-15,-1.35147454145972e-12,-2.1259546261312265e-12,-1.6451607384066528e-10,-1.144714957658485e-09,-2.8273191765815246e-10,-2.824482104870867e-10,-3.3212630797528696e-12,-2.2728356940906695e-12,-1.0741218610042605e-11,-7.109263354484097e-12,-2.8922366049687107e-13,-4.661193257965969e-12,-1.2686434854083058e-10,-5.224738666471002e-14,-3.2042879520072676e-10,-4.52334084524587e-11,-3.059695186500621e-12,-1.7097074509471021e-12,-1.5984675384445168e-12
2184,166,-5.816791951175719e-13,-5.92162439132491e-13,-5.990364418861203e-13,-2.6738499723018223e-09,2.599871665653625e-15,-6.562676365558728e-16,-5.593334886148913e-13,-3.342615009382419e-13,-6.811049762299001e-11,-6.259554580395256e-10,3.2415105025093055e-10,-5.428685006093522e-14,-1.5814973193107905e-11,-3.9901373706485773e-13,-5.4270695735418766e-14,-1.1687339552111418e-12,-8.215988646161826e-11,-8.820309726687635e-16,-2.216134147850908e-13,-3.486118679424235e-13,-2.697717773615742e-11,-1.8770918943701524e-10,-4.6362091048536994e-11,-4.6315569036430885e-11,-5.446173271664993e-13,-3.726972754181545e-13,-1.7613340555810517e-12,-1.165769742796183e-12,-4.742660040794889e-14,-7.643377090588053e-13,-2.0803086282514284e-11,-8.567473094868195e-15,-5.25435865208223e-11,-7.417328112364485e-12,-5.017256912211304e-13,-2.8035608134985524e-13,-2.6211507412860544e-13
2220,157,-1.1109693803392143e-12,-1.130991693677741e-12,-1.1441205912620878e-12,-5.106879310419855e-09,-1.7860820042497436e-15,-1.2534284458555928e-15,-1.0682905362015387e-12,-6.384176977371779e-13,-1.3008661470780298e-10,-1.1955341589919762e-09,6.191073953757681e-10,-1.0368434814068651e-13,-3.020556883571557e-11,-7.620902516964753e-13,-1.0365349443101376e-13,-2.2322057396944708e-12,-1.5692003241159518e-10,-1.6846217148052423e-15,-4.232671894835114e-13,-6.658259641357974e-13,-5.152465256520261e-11,-3.585123271095471e-10,-8.854857453344258e-11,-8.845972052010417e-11,-1.0401836262372812e-12,-7.118275238704637e-13,-3.3640333378325275e-12,-2.2265442870286456e-12,-9.058171808288324e-14,-1.4598352461812929e-12,-3.973253998152035e-11,-1.6363315647484525e-14,-1.003548283105367e-10,-1.4166613635030218e-11,-9.582633949345803e-13,-5.354618569581583e-13,-5.006227211262036e-13
2259,166,4.373040514804357e-13,4.4518531166443733e-13,4.5035315895771707e-13,2.010189526722995e-09,3.099385322087225e-15,4.933793381840949e-16,4.2050464027773725e-13,2.512964359755892e-13,5.1205194906203705e-11,4.705907657425666e-10,-2.4369544029792414e-10,4.08126329306985e-14,1.1889632480326184e-11,2.9997690355681976e-13,4.0800488174522596e-14,8.786494308314896e-13,6.176746825468454e-11,6.631072954243828e-16,1.6660806327823612e-13,2.6208498348401796e-13,2.0281332426106256e-11,1.4111900465052347e-10,3.485483135859878e-11,3.4819856299239976e-11,4.094410899950237e-13,2.801922948261329e-13,1.3241637744328763e-12,8.764209480021222e-13,3.56551251625057e-14,5.746259788493229e-13,1.56396755995396e-11,6.440991403486458e-15,3.950205449624517e-11,5.576317086673432e-12,3.7719533265833303e-13,2.1077056092180123e-13,1.9705704593301045e-13
2269,166,1.4108502774494502e-12,1.4362771585392803e-12,1.4529499031956373e-12,6.48536514102775e-09,3.627997644221351e-14,1.591762925161593e-15,1.3566512507627463e-12,8.107440240213837e-13,1.6520053540709165e-10,1.5182413932939427e-09,-7.862213450649292e-10,1.3167157793024348e-13,3.8358874624759655e-11,9.67799168973456e-13,1.3163239596391507e-13,2.8347388712103397e-12,1.9927702345643162e-10,2.139347002526416e-15,5.37518533169443e-13,8.455505280867696e-13,6.543255975687314e-11,4.552845696044624e-10,1.124502467476603e-10,1.1233740861585447e-10,1.3209575202039253e-12,9.039691620075492e-13,4.2720775675921815e-12,2.82754923825931e-12,1.1503219112132502e-13,1.853884543133761e-12,5.045743478508626e-11,2.0780220256156173e-14,1.2744333000613902e-10,1.799056853519841e-11,1.2169247870720513e-12,6.799975974336741e-13,6.357544298683377e-13
2270,166,2.078460206635718e-12,2.115919008161203e-12,2.1404812433307627e-12,9.554219598346686e-09,-3.1825310627998353e-15,2.3449801521781945e-15,1.9986143704001296e-12,1.1943855550308993e-12,2.43372910964993e-10,2.2366684618976678e-09,-1.1582588212554056e-09,1.9397815590163394e-13,5.651017386695523e-11,1.4257587023078279e-12,1.9392043315164935e-13,4.1761284199950094e-12,2.935742863515383e-10,3.1516792986577233e-15,7.918706182953317e-13,1.2456623877235627e-12,9.639504194508597e-11,6.707238009188489e-10,1.6566135104991522e-10,1.6549511826781336e-10,1.9460304784170405e-12,1.3317245357926038e-12,6.293611282379539e-12,4.165536675266588e-12,1.694650634083865e-13,2.7311368982154643e-12,7.433373477398518e-11,3.061335534875185e-14,1.877491143126987e-10,2.650364917726469e-11,1.7927697820430343e-12,1.0017703291867313e-12,9.365914334027238e-13
2285,166,-3.48797227402505e-12,-3.550833838909419e-12,-3.592053004417605e-12,-1.6033433285172205e-08,2.177576966460115e-15,-3.93523326923756e-15,-3.3539788195932655e-12,-2.0043605776734914e-12,-4.0841675148964467e-10,-3.753469783245394e-09,1.9437344250256046e-09,-3.255248416069339e-13,-9.483266459419835e-11,-2.3926399010299608e-12,-3.254279740552319e-13,-7.008178504070613e-12,-4.926622929280441e-10,-5.288997102393414e-15,-1.3288793080621804e-12,-2.090410900003885e-12,-1.6176553805769817e-10,-1.1255765271159008e-09,-2.780049372582977e-10,-2.777259733728434e-10,-3.2657350530242856e-12,-2.234836270952271e-12,-1.0561636728163863e-11,-6.990403945852775e-12,-2.8438814498215363e-13,-4.5832630074557805e-12,-1.2474331001797852e-10,-5.137386529240673e-14,-3.1507156264273054e-10,-4.447715342138756e-11,-3.008540299935582e-12,-1.6811229399479547e-12,-1.5717428418251626e-12
2312,166,-3.3995871209354707e-13,-3.4608557749245307e-13,-3.5010304475389463e-13,-1.5627146381449566e-09,-4.173590895619841e-15,-3.8355145307966143e-16,-3.268989058167238e-13,-1.9535701176044124e-13,-3.9806747853992915e-11,-3.6583569281679936e-10,1.8944802305460713e-10,-3.172760481247817e-14,-9.242960662252052e-12,-2.332010450068835e-13,-3.1718163519505295e-14,-6.830591390040246e-13,-4.801782395121535e-11,-5.154974013368641e-16,-1.2952055309042404e-13,-2.0374399263545756e-13,-1.5766640230701422e-11,-1.097054438679491e-10,-2.7096029727583505e-11,-2.7068840233009278e-11,-3.18298138701595e-13,-2.1782055613136107e-13,-1.0294005048275758e-12,-6.813267238799658e-13,-2.7718175463377108e-14,-4.4671232073837164e-13,-1.2158231684295534e-11,-5.007205249352238e-15,-3.0708765505669856e-11,-4.335010317405008e-12,-2.932303944226228e-13,-1.6385233156573277e-13,-1.5319149072038518e-13
2352,158,9.51054518857892e-13,9.681947856513183e-13,9.79433886922837e-13,4.371786235864538e-09,1.8309031570382344e-14,1.0730077791518987e-15,9.145189416446838e-13,5.465227458980189e-13,1.1136172152916227e-10,1.0234468964487782e-09,-5.299920019851105e-10,8.875984305159186e-14,2.5857726814311205e-11,6.523936577190439e-13,8.87334304784578e-14,1.9108981699465606e-12,1.343326905002429e-10,1.4421343403190605e-15,3.6234137534798125e-13,5.699858188449116e-13,4.410810461738954e-11,3.0690744029295216e-10,7.580273897623691e-11,7.57266747638476e-11,8.904577891003317e-13,6.093658342973911e-13,2.879808538518605e-12,1.906051636606865e-12,7.754322831323411e-14,1.2497040262667014e-12,3.401336919257499e-11,1.4007951583067094e-14,8.590958008652683e-11,1.2127446672197685e-11,8.203292981218374e-13,4.583865475937934e-13,4.285622174616557e-13
2403,166,-4.733864007207442e-13,-4.819179507465148e-13,-4.875122017518767e-13,-2.176052066292886e-09,1.578043325038499e-15,-5.340885095882226e-16,-4.55200855042546e-13,-2.720311301432771e-13,-5.543018143278905e-11,-5.094196316114316e-10,2.6380296949956375e-10,-4.418011985389725e-14,-1.2870656712876082e-11,-3.2472826673659087e-13,-4.416697302300404e-14,-9.511475828969478e-13,-6.686395742214712e-11,-7.178208727088177e-16,-1.8035504390925755e-13,-2.8370985037627673e-13,-2.1954763342605177e-11,-1.5276286020825574e-10,-3.7730734734148636e-11,-3.769287385129422e-11,-4.432244413097696e-13,-3.0331121217895087e-13,-1.4334217143005169e-12,-9.487352259519715e-13,-3.8597061497106284e-14,-6.220388833974992e-13,-1.6930119250993618e-11,-6.972443377198839e-15,-4.2761404418157544e-11,-6.036424007510334e-12,-4.0831805763362357e-13,-2.281614288156808e-13,-2.1331639941379434e-13
2436,88,3.893346727738036e-13,3.9635141054335957e-13,4.009523789726816e-13,1.7896849547831046e-09,-4.635546076822334e-16,4.3925886927961155e-16,3.743780465060082e-13,2.2373086949131637e-13,4.558832175379256e-11,4.1897005337713025e-10,-2.1696365305485784e-10,3.6335755484812576e-14,1.0585417984255771e-11,2.6707140990489435e-13,3.6324942928524466e-14,7.822673663268758e-13,5.4991983174163017e-11,5.903687857546336e-16,1.4833225436257917e-13,2.333359842842488e-13,1.8056603630364722e-11,1.256391778484068e-10,3.103148556627094e-11,3.100034704092545e-11,3.6452809493462626e-13,2.4945704262890485e-13,1.1789117161674887e-12,7.802833334092481e-13,3.174399240267007e-14,5.115932877484942e-13,1.3924106033826264e-11,5.734457002911377e-15,3.516893888616902e-11,4.964631772500684e-12,3.3581948512753956e-13,1.8765041643002188e-13,1.75441183854481e-13
2444,21,-9.741793937269458e-13,-9.917364258235964e-13,-1.0032488056563363e-12,-4.478086145759573e-09,-9.90509937974351e-15,-1.0990979455209058e-15,-9.36755454559176e-13,-5.59811437409884e-13,-1.1406947994312354e-10,-1.0483319907798012e-09,5.42878748732679e-10,-9.091803716482804e-14,-2.6486457013395056e-11,-6.682565986977476e-13,-9.089098237041589e-14,-1.957361627289281e-12,-1.3759898764415538e-10,-1.4771998129114882e-15,-3.7115169988679133e-13,-5.83845014586654e-13,-4.518059245038288e-11,-3.1436988961888175e-10,-7.764588131855685e-11,-7.756796760610351e-11,-9.121092554892594e-13,-6.24182554412658e-13,-2.9498310354206056e-12,-1.9523972505717568e-12,-7.942869062493337e-14,-1.2800905589603124e-12,-3.484040370096372e-11,-1.4348554693715857e-14,-8.799847010299563e-11,-1.2422325337106323e-11,-8.402755914145922e-13,-4.695322089040278e-13,-4.3898270067878187e-13
2448,166,-1.0615878713344496e-12,-1.0807202123083633e-12,-1.0932655431574258e-12,-4.879883489367739e-09,-2.407532381640991e-15,-1.1977147698705428e-15,-1.0208060603314304e-12,-6.100406516659427e-13,-1.2430439113865998e-10,-1.1423938277798225e-09,5.915886734733302e-10,-9.907567965533255e-14,-2.8862960663202587e-11,-7.282160808213901e-13,-9.904619736306248e-14,-2.132986364448002e-12,-1.499450895097521e-10,-1.60974191716947e-15,-4.0445337436057796e-13,-6.362306472661835e-13,-4.923443184477279e-11,-3.425768026722531e-10,-8.461267647174479e-11,-8.452777193292604e-11,-9.939484751929217e-13,-6.80187482391789e-13,-3.2145053260759745e-12,-2.1275765578497842e-12,-8.655544876679243e-14,-1.3949469885654483e-12,-3.7966467202556216e-11,-1.563598217340952e-14,-9.589415374507225e-11,-1.3536921430037398e-11,-9.156695185385857e-13,-5.116610979282261e-13,-4.783705278175741e-13
2536,166,1.5290112706253476e-11,1.556567694142029e-11,1.5746368081361816e-11,7.028524963462267e-08,-3.71878426619305e-14,1.7250756452420525e-14,1.4702729877720456e-11,8.786451476357084e-12,1.790363475049182e-09,1.645396566157718e-08,-8.52068654644774e-09,1.426992855970045e-12,4.1571492430654427e-10,1.0488539150573864e-11,1.4265682207760869e-12,3.072152837646478e-11,2.1596679655651023e-09,2.3185207749753535e-14,5.825365799091196e-12,9.163667527252416e-12,7.091264249172695e-10,4.934153888573052e-09,1.2186813683209407e-09,1.2174584832420266e-09,1.4315898495340228e-11,9.796780415031434e-12,4.6298709751433974e-11,3.064361061304728e-11,1.2466632322399475e-12,2.009150372790401e-11,5.468332657716322e-10,2.2520597320293357e-13,1.3811691506892464e-09,1.9497307754730854e-10,1.318844206701137e-11,7.369484963024033e-12,6.889998918775928e-12
2547,166,-3.3410552095488927e-13,-3.401268979137445e-13,-3.440751949997096e-13,-1.5358088194486926e-09,4.611766488205833e-15,-3.7694771007286966e-16,-3.2127057004924117e-13,-1.9199347998612827e-13,-3.9121380791740704e-11,-3.595369684154321e-10,1.8618622845931954e-10,-3.118133925512474e-14,-9.083821291740291e-12,-2.291859389319873e-13,-3.117206051628099e-14,-6.712986646953546e-13,-4.719108384529232e-11,-5.066218975949883e-16,-1.2729055125049316e-13,-2.0023605920170062e-13,-1.549518032806683e-11,-1.078166058736233e-10,-2.6629507660489013e-11,-2.6602786297199677e-11,-3.1281788542778717e-13,-2.1407026140359233e-13,-1.0116769469408507e-12,-6.695960771841844e-13,-2.7240941689882152e-14,-4.3902111441156675e-13,-1.194889904646558e-11,-4.920994399751694e-15,-3.018004167027252e-11,-4.260372889173177e-12,-2.8818174149759137e-13,-1.6103122717554067e-13,-1.5055393785254805e-13
2574,166,5.1173346416000506e-11,5.2095611956940015e-11,5.2700353758139995e-11,2.3523249936651384e-07,-1.5899224385625176e-13,5.773527983979552e-14,4.9207478306275366e-11,2.940672405790123e-11,5.9920349888445095e-09,5.5068559721767796e-08,-2.8517255086367183e-08,4.775896761169532e-12,1.3913255082246533e-09,3.510331530326691e-11,4.7744755810711046e-12,1.028196092625821e-10,7.2280328515958076e-09,7.759685560851814e-14,1.949648558933918e-11,3.066920053645866e-11,2.3733227407924796e-09,1.6513754415069645e-08,4.078714462732976e-09,4.074621679182424e-09,4.791282098651387e-11,3.2788119196262304e-11,1.5495372455658944e-10,1.0255883206780763e-10,4.172364891817535e-12,6.724276661910354e-11,1.8301557796679844e-09,7.537252015776297e-13,4.622532793915083e-09,6.525409609990336e-10,4.41394205228131e-11,2.4664383720735882e-11,2.3059627371627024e-11
2577,122,5.085389161819275e-13,5.177039982307063e-13,5.237136646232704e-13,2.3376403666484006e-09,1.0070537300474783e-14,5.737486150847319e-16,4.890029563923667e-13,2.9223149604662695e-13,5.954629103555684e-11,5.472478866036282e-10,-2.8339233233259647e-10,4.746082741937851e-14,1.3826400178266712e-11,3.488417930223591e-13,4.744670433700117e-14,1.0217774743824692e-12,7.182911124467622e-11,7.711244937832587e-16,1.9374776803394862e-13,3.047774494595206e-13,2.3585070332143567e-11,1.641066563062804e-10,4.0532526746089634e-11,4.049185440674243e-11,4.761372034892795e-13,3.258343604797015e-13,1.5398641023738513e-12,1.0191859817151834e-12,4.1463184814068825e-14,6.682299683818893e-13,1.818730846856148e-11,7.490199956714163e-15,4.593676164780902e-11,6.484674079609775e-12,4.3863875719778043e-13,2.4510413807366036e-13,2.2915675312304706e-13
2593,82,3.888704751216727e-13,3.9587884694418203e-13,4.004743297106596e-13,1.7875511413501244e-09,1.0436807776558141e-14,4.3873514779181103e-16,3.7393168140580305e-13,2.2346411866835544e-13,4.553396750946985e-11,4.18470521923077e-10,-2.1670497067832437e-10,3.6292432930813705e-14,1.0572797155648057e-11,2.667529848322606e-13,3.6281633266167583e-14,7.813346811585632e-13,5.492641709113683e-11,5.896648982672309e-16,1.4815540013087116e-13,2.3305778143298746e-13,1.803507502375224e-11,1.2548938021809036e-10,3.099448721048178e-11,3.096338581111395e-11,3.640934737780169e-13,2.491596189527476e-13,1.1775061181328745e-12,7.793530137723726e-13,3.170614453612005e-14,5.109833230585217e-13,1.3907504539580911e-11,5.727619899365805e-15,3.5127007509378077e-11,4.9587125195446185e-12,3.354190927981021e-13,1.8742668376808227e-13,1.7523200807002148e-13
